f10,f02,f07,f18,f15,f21,Month,f12,f06,f04,f19,f05,f20,f16,f09,f17,f14,f03,f08,f11,f01,f13,label
0,0.0,1.3235,1.4118,0.8045,2,Dec,0,-0.451,3,0,0,0.0,1264.833333,0.0,0.1,7,13,1,0.073376623,0.0,0.075604396,0
1,0.0,1.2805,-0.9352,-1.4658,2,Nov,0,1.0363,2,0,0,0.0,1858.566667,0.0,0.1,39,2,3,0.0,0.0,0.002564103,0
0,0.0,0.3482,1.3728,1.3277,2,May,4,0.9342,2,0,0,0.0,1307.666667,174.0,0.0667,30,2,4,0.01875,0.0,0.0359375,0
0,0.0,-0.3515,-0.3346,-0.59,2,Dec,0,0.1336,2,0,0,0.0,385.5,0.0,0.0429,16,1,4,0.0,0.0,0.0125,0
1,0.0,1.693,0.0987,0.4605,2,Dec,3,0.3944,8,2,0,0.0,163.5,36.0,0.0444,9,2,1,0.0,763.0,0.014285714,1
0,0.0,0.5855,0.2049,0.508,2,May,2,1.4215,3,5,0,0.4,121.0,471.5,0.0171,7,13,1,0.046153846,331.75,0.051282051,0
0,15.81839583,0.951,-0.6974,-0.3881,2,May,6,0.1805,2,1,0,0.0,1559.65,475.75,0.0667,28,4,5,0.0125,18.0,0.027083333,1
0,37.42337649,1.3304,-1.6082,-1.4281,2,Nov,2,0.9584,2,0,1,0.0,2834.280117,18.6,0.0407,85,1,1,0.004883721,0.0,0.013388945,0
0,15.25033754,0.5136,0.8708,0.3174,2,May,2,1.467,2,0,0,0.6,5978.180357,56.2,0.0167,102,2,3,0.004692308,0.0,0.020329446,0
0,2.613452922,1.5191,0.4961,0.0575,2,May,24,1.2616,2,1,1,0.0,8699.407065,196.1385918,0.0056,113,11,6,0.019308469,28.0,0.047477294,0
0,33.47777322,0.4826,2.7142,2.5753,4,Mar,0,0.5427,2,1,0,0.0,408.3333333,0.0,0.0273,20,2,7,0.0,42.0,0.003174603,1
1,45.7504,-0.008,-1.0072,-1.5836,2,Mar,3,-0.0422,2,2,0,0.0,451.0,91.0,0.0161,11,10,1,0.0,338.0,0.006666667,1
0,0.0,0.0752,-0.7338,-1.3434,2,May,0,0.0137,2,2,0,0.0,244.0,0.0,0.2,16,4,1,0.0,71.0,0.023529412,0
0,0.0,0.8863,-0.2221,-0.3634,1,Nov,9,0.0271,1,4,0,0.0,159.3,247.05,0.0222,10,10,1,0.0125,72.0,0.058333333,0
0,0.0,1.7277,0.7626,1.1984,2,May,2,-0.9138,2,0,1,0.0,203.4166667,95.0,0.2,10,2,3,0.0,0.0,0.016666667,0
0,0.0,-0.3081,-1.585,-1.446,2,May,0,0.3886,2,0,0,0.0,202.0,0.0,0.0131,12,14,7,0.0,0.0,0.041666667,0
0,0.0,-1.2094,-0.3463,-0.5092,1,Nov,2,0.4324,1,1,0,0.0,797.7619048,37.33333333,0.0298,30,2,1,0.012121212,5.0,0.034343434,0
0,0.0,0.6301,1.5289,1.3987,10,May,0,-0.5075,2,0,0,0.0,331.3333333,0.0,0.0111,5,4,3,0.053333333,0.0,0.096,0
0,0.0,-0.197,-0.3511,-0.9153,1,Nov,0,-0.0397,1,0,0,0.0,60.5,0.0,0.0148,4,1,1,0.1,0.0,0.15,0
0,0.0,0.349,-0.6224,-0.6273,2,Nov,8,0.5091,3,6,0,0.0,5889.730504,964.25,0.0214,134,3,1,0.028910577,182.1666667,0.053431066,0
0,0.0,-1.3885,2.7965,1.8327,5,Mar,0,-3.4359,2,0,0,0.0,0.0,0.0,0.0129,1,3,1,0.2,0.0,0.2,0
0,48.6094789,1.0407,0.1397,-0.3393,2,Nov,10,1.5429,2,5,0,0.0,2267.330952,274.25,0.0373,61,2,1,0.002739726,247.75,0.005348989,1
0,0.0,-0.9382,-1.5564,-1.2911,1,Dec,0,0.169,1,2,0,0.0,1389.216667,0.0,0.0556,54,2,1,0.008928571,120.5,0.025119048,0
0,0.0,-1.0987,1.0207,1.0252,2,Nov,2,0.4617,3,0,1,0.0,1124.888889,105.75,0.0133,19,2,9,0.010526316,0.0,0.028229665,0
0,19.66818546,-0.7706,0.1852,0.4986,2,Mar,8,0.0235,2,1,1,0.0,298.0,130.0,0.0933,19,1,3,0.0,18.0,0.016666667,0
0,14.99601118,0.5451,1.2281,1.0726,2,Nov,2,1.3846,2,0,0,0.0,4424.916667,11.0,0.0667,132,1,4,0.00610687,0.0,0.020093774,1
0,0.0,0.1041,-0.0872,-0.6544,5,May,0,-2.2651,2,0,0,0.0,0.0,0.0,0.0109,1,1,2,0.2,0.0,0.2,0
0,0.0,0.8772,0.8955,1.5906,2,Nov,9,1.9484,1,2,1,0.0,9018.123741,174.2083333,0.2,151,1,1,0.012820513,383.75,0.02459296,0
0,0.0,0.0409,-0.4829,-0.2645,2,Dec,2,-0.8571,3,0,0,0.0,84.25,21.75,0.0222,6,20,4,0.033333333,0.0,0.044444444,0
1,0.0,-1.1545,1.0858,1.2891,2,Nov,0,0.1737,3,0,0,0.0,269.25,0.0,0.0667,6,11,1,0.0,0.0,0.008333333,0
0,0.0,1.3267,0.0477,-0.0314,2,May,14,1.2752,2,3,0,0.0,3382.287999,173.0833333,0.0097,115,6,2,0.005346832,424.5,0.021971597,0
0,0.0,-0.9205,-0.6605,-0.5465,2,Nov,0,-0.263,2,0,0,0.0,328.5,0.0,0.1667,10,6,7,0.0,0.0,0.041666667,0
0,0.0,-0.4002,1.0144,0.5419,2,Nov,0,-0.7458,3,0,0,0.0,109.1666667,0.0,0.003,10,3,1,0.0,0.0,0.016666667,0
1,0.0,2.2663,-0.8426,-0.4877,2,May,7,1.253,2,3,0,0.0,654.5,51.0,0.05,21,4,1,0.0,222.0,0.007142857,0
0,0.0,-0.7602,-0.0832,0.162,2,May,0,-0.404,2,0,1,1.0,485.2839744,0.0,0.0342,24,4,2,0.004938272,0.0,0.039283154,0
0,0.0,1.1783,0.4384,0.15,1,Nov,0,-0.4108,1,0,0,0.0,155.25,0.0,0.1333,5,1,1,0.0,0.0,0.12,0
0,0.0,1.1556,0.8897,0.5185,5,May,0,1.115,2,0,0,0.8,6100.527778,0.0,0.0389,66,6,2,0.010606061,0.0,0.046262626,0
1,0.0,0.2108,-0.7958,-0.8907,2,Dec,0,-0.0823,3,0,0,0.0,386.25,0.0,0.025,9,6,6,0.0,0.0,0.022222222,0
0,0.0,2.3246,-1.3833,-1.3245,2,Nov,3,0.807,3,0,0,0.0,1256.383333,165.25,0.0368,49,13,1,0.025133333,0.0,0.046907359,0
0,0.0,0.9607,0.1845,0.7201,1,Mar,0,0.2014,1,0,0,0.0,3556.61241,0.0,0.05,98,3,1,0.002061856,0.0,0.010173465,0
0,2.356437292,-0.0233,0.524,1.038,1,Dec,12,0.3044,1,4,0,0.0,4479.116226,878.7121212,0.0667,86,2,1,0.005442177,256.5,0.026406456,0
0,0.0,-0.4846,1.6545,1.4548,1,May,0,-0.704,1,0,0,0.0,517.5,0.0,0.0315,5,4,2,0.025,0.0,0.1,0
0,26.98362279,-0.5745,-0.0598,-0.6179,4,Dec,3,1.0902,2,0,0,0.0,3556.516667,57.0,0.2,42,1,3,0.0,0.0,0.00968254,0
0,3.730318306,1.0132,-0.7967,-0.6115,5,Nov,1,2.1181,2,1,0,0.0,8336.039583,13.83333333,0.0538,200,1,4,0.004207921,0.0,0.017597513,1
0,0.0,-0.5462,1.5937,1.6967,2,Dec,1,-1.0698,2,0,0,0.0,78.5,7.0,0.0114,5,1,7,0.0,0.0,0.028571429,0
0,0.0,1.749,-1.2721,-1.4386,1,Nov,1,0.4076,1,0,0,0.0,1181.85119,33.5,0.0444,34,2,1,0.0,0.0,0.03515625,1
0,0.0,1.23,2.0059,1.8715,1,Nov,1,0.2373,1,3,0,0.0,398.2566667,30.86666667,0.0125,15,2,3,0.0,7.0,0.025,0
0,0.0,-1.123,0.3346,0.6214,2,Mar,0,-0.6683,2,0,0,0.0,103.0,0.0,0.0567,5,2,1,0.0,0.0,0.04,0
0,0.0,-1.6749,-1.8506,-1.1353,1,Nov,0,2.0592,1,0,0,0.0,1326.430556,0.0,0.1,38,2,1,0.005263158,0.0,0.016666667,0
0,9.429362483,0.2213,-1.0117,-1.1989,2,Nov,0,1.0251,3,0,1,0.0,1475.254167,0.0,0.1,33,2,4,0.0,0.0,0.015530303,0
0,0.0,-0.0497,-0.9936,-1.4713,2,June,0,-1.8484,3,0,0,0.0,20.2,0.0,0.0148,8,1,1,0.1,0.0,0.175,0
0,0.0,2.8326,-0.7693,-0.4586,2,June,0,0.5242,2,0,0,0.0,255.0,0.0,0.0,3,4,3,0.0,0.0,0.066666667,0
0,0.0,1.3915,-1.4631,-1.2754,2,May,0,1.0874,6,2,1,0.0,1075.5,0.0,0.0639,15,2,4,0.0,24.0,0.013333333,0
0,0.0,-0.6628,0.4242,0.9331,1,May,9,1.0593,1,4,0,0.0,1386.633333,299.6333333,0.2,35,3,4,0.01025641,56.0,0.014871795,0
0,0.0,-1.641,1.3248,0.9758,2,Mar,0,-0.582,2,0,0,0.0,600.75,0.0,0.2,16,2,2,0.0,0.0,0.025,0
0,38.19240444,1.4531,-0.0005,-0.576,8,Nov,0,-0.6276,1,0,0,0.0,443.75,0.0,0.0182,10,1,8,0.06,0.0,0.07,1
0,0.0,-1.7251,-0.5516,-0.0224,4,Mar,0,0.6287,2,0,0,0.0,1040.0,0.0,0.0121,9,1,3,0.077777778,0.0,0.116666667,0
0,97.19657367,0.9979,-1.2891,-0.6189,2,Nov,0,1.8386,2,0,0,0.0,3650.316667,0.0,0.0556,47,10,1,0.0,0.0,0.003333333,1
0,0.0,-1.2078,-0.0747,-0.3759,2,Mar,4,0.1354,2,0,0,0.0,1188.566667,177.1666667,0.0314,50,3,3,0.007843137,0.0,0.018300654,0
0,0.0,-0.0758,-0.5771,0.2178,2,May,0,-0.975,2,0,0,0.8,23.0,0.0,0.0067,3,1,6,0.044444444,0.0,0.111111111,0
0,0.0,0.261,2.2743,1.283,2,Dec,8,0.2899,2,0,0,0.0,1039.887446,264.8095238,0.0368,35,2,3,0.009756098,0.0,0.035656214,0
0,0.0,1.8304,-0.5417,-0.0215,2,May,0,-0.7254,2,0,0,0.6,124.5,0.0,0.001,4,3,6,0.05,0.0,0.07,0
0,10.60089168,0.6679,0.2391,0.403,2,Mar,6,0.923,2,2,0,0.0,2309.732468,523.2142857,0.0224,48,1,3,0.003846154,263.0,0.014903846,1
0,0.0,-1.0579,-0.5644,0.0487,4,Mar,1,0.0211,2,0,1,0.0,395.2222222,1.333333333,0.0134,32,2,1,0.006060606,0.0,0.011111111,0
0,0.0,0.6436,0.3708,-0.3191,2,May,0,1.2027,2,0,0,0.6,1739.25,0.0,0.0076,27,11,7,0.022222222,0.0,0.039506173,0
0,0.0,-0.3432,0.7433,1.1415,2,May,10,0.3372,3,0,0,0.2,623.4166667,262.0,0.0125,22,2,1,0.018518519,0.0,0.04526749,0
0,10.37175846,-0.2544,0.7729,1.213,1,Nov,4,0.5148,1,1,0,0.0,946.3934211,31.70833333,0.02,51,2,3,0.02254902,4.0,0.035630252,0
0,0.0,1.6184,2.1054,2.1892,2,Mar,0,-0.1738,2,0,0,0.0,974.6666667,0.0,0.0282,7,10,1,0.085714286,0.0,0.128571429,0
0,0.0,1.1867,-1.6034,-1.6452,10,May,3,0.3051,2,1,1,0.0,2928.777778,57.0,0.0164,36,5,2,0.002631579,163.0,0.021052632,0
0,33.3335814,-0.2543,-0.4011,-0.0459,4,May,5,0.8054,2,4,0,0.0,1306.028022,106.3214286,0.0154,37,3,1,0.004263566,189.0,0.010939177,0
0,0.0,-2.547,0.5706,0.0493,1,Dec,0,-2.0489,1,0,0,0.0,143.5,0.0,0.0889,4,2,1,0.033333333,0.0,0.058333333,0
0,0.0,-0.8747,1.5322,1.2963,2,Dec,0,0.4765,2,0,0,0.0,1030.0,0.0,0.04,21,1,7,0.005,0.0,0.025,0
0,0.0,0.0828,-1.1103,-1.5804,2,Mar,0,-0.1218,3,0,0,0.0,330.0,0.0,0.0111,6,10,8,0.066666667,0.0,0.1,0
0,0.0,1.0904,0.2498,0.2254,3,May,0,0.7397,3,0,1,1.0,674.5,0.0,0.04,24,4,3,0.041666667,0.0,0.0625,0
0,0.0,-1.054,-0.0822,0.0518,4,Mar,0,0.3864,2,1,0,0.0,1198.75,0.0,0.0116,21,2,7,0.0,212.5,0.003174603,0
0,31.85608032,-0.0488,1.1206,0.2741,4,Dec,6,1.688,2,4,0,0.0,4461.28524,72.01960784,0.0074,157,2,3,8.08e-05,343.0,0.007018826,1
1,43.252,-0.3997,1.8986,1.4065,4,May,0,0.723,2,1,0,0.2,549.5,0.0,0.116,14,2,1,0.0,44.0,0.013333333,1
0,0.0,-0.7289,0.6626,0.5941,2,May,0,-1.8341,3,0,0,0.0,25.0,0.0,0.0556,4,3,3,0.05,0.0,0.1,0
0,0.0,-0.5998,0.3524,0.3134,4,June,0,0.5218,2,0,0,0.0,649.02,0.0,0.0125,17,3,3,0.0,0.0,0.017647059,0
0,0.0,0.325,0.0191,0.0893,2,Nov,0,-0.1733,3,0,0,0.0,303.5,0.0,0.0747,11,2,1,0.0,0.0,0.012121212,0
0,0.0,0.3808,0.4748,0.4867,1,Feb,0,-0.6015,1,0,0,0.2,272.5,0.0,0.012,9,3,6,0.0,0.0,0.011851852,0
0,0.0,-0.0102,0.2106,0.3859,2,Dec,4,0.8435,2,0,0,0.0,3770.916071,68.75,0.0074,137,1,3,0.003165468,0.0,0.014745252,0
0,0.0,-1.2968,0.1217,0.6739,2,May,0,-0.8914,3,0,0,0.0,61.0,0.0,0.015,2,15,3,0.0,0.0,0.05,0
0,33.1128,-0.0107,0.7805,0.5487,2,May,2,0.4207,2,0,0,0.8,1562.0,11.5,0.0332,12,1,1,0.023,0.0,0.042941176,0
0,0.0,0.7729,0.3225,0.4518,1,May,0,0.6389,1,2,0,0.0,699.25,0.0,0.025,12,3,3,0.023809524,52.0,0.028571429,0
0,0.0,-1.7684,0.7784,0.8345,2,Mar,0,0.2247,2,0,0,0.0,422.8333333,0.0,0.0287,19,3,1,0.010526316,0.0,0.045614035,0
1,0.0,0.2028,1.1965,0.8345,2,May,5,-0.277,3,0,0,0.0,733.252381,105.5,0.05,16,6,1,0.0,0.0,0.006862745,0
0,0.0,0.5405,0.8456,1.1083,2,May,0,-0.6361,2,0,0,0.0,115.0,0.0,0.0104,3,13,6,0.0,0.0,0.066666667,0
0,0.0,1.3134,-0.3568,0.0255,2,Nov,0,-0.1962,2,0,0,0.0,984.5,0.0,0.034,7,3,2,0.042857143,0.0,0.071428571,0
0,0.0,-0.0199,1.2748,1.4041,2,Nov,0,-1.1834,2,0,0,0.0,78.75,0.0,0.0071,6,3,9,0.033333333,0.0,0.066666667,0
0,0.0,0.8024,-0.4386,-0.4339,2,Nov,5,0.8136,2,2,1,0.0,1547.477273,408.4083333,0.02,54,2,3,0.0,47.5,0.017333333,1
0,0.0,-0.2694,0.1713,-0.4032,2,May,0,0.7897,2,0,0,0.6,178.8333333,0.0,0.0133,13,2,1,0.0,0.0,0.038461538,0
0,0.0,-1.3061,-1.5338,-1.1969,7,Mar,0,-0.5799,2,0,0,0.0,142.0,0.0,0.2,8,3,2,0.0,0.0,0.05,0
0,0.0,1.3699,-3.0806,-2.8016,2,May,0,1.4967,3,0,0,0.0,905.6,0.0,0.0154,39,3,1,0.012820513,0.0,0.021245421,0
0,0.0,0.3713,1.1173,1.663,2,May,0,0.2315,2,0,0,0.0,118.6666667,0.0,0.0193,11,3,2,0.027272727,0.0,0.06969697,0
0,0.0,1.0803,-0.1981,0.2039,2,Mar,9,-0.7478,3,2,0,0.0,318.0730159,72.94444444,0.0235,17,2,8,0.008695652,125.0952381,0.035397453,0
0,0.0,-0.6603,-0.1339,-0.2729,5,Dec,4,0.765,2,0,0,0.0,748.9583333,537.5,0.0296,12,2,7,0.0125,0.0,0.021875,0
0,0.0,0.7974,-1.6705,-1.9243,2,May,0,-1.3516,3,0,0,0.0,54.5,0.0,0.0575,2,6,1,0.1,0.0,0.12,0
0,0.0,-1.6799,1.2666,1.0964,1,Dec,0,-0.5024,4,0,1,0.0,79.5,0.0,0.0476,3,2,3,0.0,0.0,0.066666667,0
0,0.0,-0.1948,-1.2276,-0.501,2,May,3,-0.1869,2,0,0,0.0,468.0,29.33333333,0.0423,35,3,3,0.011428571,0.0,0.022857143,0
0,0.0,-0.0357,-0.6116,-0.0289,2,May,0,0.3735,2,0,1,1.0,1624.223485,0.0,0.0265,52,6,7,0.007692308,0.0,0.032692308,0
0,0.0,0.4704,0.5192,0.5699,2,May,0,0.6214,2,0,0,0.8,731.5238095,0.0,0.0091,34,1,1,0.020588235,0.0,0.042647059,0
0,0.0,0.3822,1.1064,0.5948,2,May,0,-2.4659,2,0,0,0.4,0.0,0.0,0.0375,1,3,1,0.2,0.0,0.2,0
1,10.7929507,-0.1379,0.7314,0.4176,2,Mar,2,0.0096,2,0,0,0.0,825.0833333,47.0,0.0019,21,2,2,0.0,0.0,0.009090909,1
1,0.0,0.3257,0.7693,0.7949,2,Dec,0,-1.0195,2,0,0,0.0,64.0,0.0,0.0167,8,8,3,0.0,0.0,0.05,0
0,0.0,-0.6537,0.6893,0.203,6,May,0,0.032,2,0,1,1.0,1417.666667,0.0,0.0231,38,6,3,0.016117216,0.0,0.048717949,0
0,0.0,1.3949,-0.3485,-0.9836,1,May,0,0.1905,1,0,0,0.0,1056.666667,0.0,0.1374,26,1,1,0.016571429,0.0,0.030933333,0
0,0.0,0.7704,-0.5855,-0.9187,2,May,0,0.8626,2,0,0,0.4,597.8333333,0.0,0.0667,24,1,2,0.008333333,0.0,0.020833333,0
0,2.321101087,1.5594,0.4195,0.4334,2,May,12,1.5801,2,2,1,1.0,6931.049725,418.3333333,0.0607,127,6,5,0.004347826,85.0,0.015855776,0
0,0.0,-1.0475,0.1133,-0.3214,2,May,5,0.8322,3,0,0,0.4,1837.966667,318.0,0.007,36,11,1,0.032894737,0.0,0.044423559,0
0,0.0,0.8,1.4558,1.1614,1,May,2,-1.2022,1,2,1,0.0,77.5,45.0,0.0381,4,4,2,0.0,55.5,0.033333333,0
0,6.028854102,-0.1253,1.5939,1.0722,2,Nov,1,0.3974,2,0,1,0.0,1300.041667,44.5,0.0014,52,2,2,0.001960784,0.0,0.023193277,1
0,0.0,0.9628,-0.0189,-0.7522,1,Dec,1,0.913,1,0,0,0.0,1668.116667,36.5,0.1,30,2,8,0.0,0.0,0.023809524,0
0,119.8943327,1.633,0.5853,0.3757,5,Nov,0,1.3807,2,0,0,0.0,3575.0,0.0,0.015,53,2,6,0.0,0.0,0.003846154,1
0,0.0,-0.7271,-0.7548,-0.5179,2,Dec,3,-0.9826,2,0,1,0.0,331.8375,143.0,0.012,17,1,1,0.033333333,0.0,0.051234568,0
0,0.0,-0.161,2.7619,1.826,2,May,4,0.0709,2,0,0,0.0,731.3333333,67.0,0.0247,60,3,6,0.034920635,0.0,0.038095238,0
0,0.0,0.0062,1.4918,2.0776,1,Dec,8,0.553,1,0,1,0.0,839.5178571,487.0,0.0054,28,2,3,0.0,0.0,0.003125,0
0,38.20940741,1.3286,-0.4203,-0.0262,5,May,0,-0.2359,2,0,1,0.0,443.5,0.0,0.0279,10,4,3,0.0,0.0,0.027777778,1
2,0.0,0.813,-0.8662,-0.6194,13,Dec,0,-0.9655,8,0,0,0.0,109.25,0.0,0.15,6,20,9,0.0,0.0,0.033333333,0
1,0.0,0.6423,0.0062,-0.0851,2,June,4,0.3678,3,5,0,0.0,577.6,124.7,0.0297,11,2,3,0.010526316,88.9,0.010526316,0
0,0.0,-1.4624,-0.3281,-0.9239,4,Mar,0,-2.6965,2,0,0,0.0,0.0,0.0,0.1,2,1,1,0.2,0.0,0.2,0
0,0.0,-0.9493,0.233,0.0497,2,Dec,0,1.0709,2,0,0,0.0,610.1916667,0.0,0.0167,27,2,2,0.015384615,0.0,0.03974359,0
0,0.0,0.1746,0.1206,-0.4282,1,Dec,0,-0.6517,1,0,0,0.0,97.5,0.0,0.0193,6,2,3,0.0,0.0,0.016666667,0
0,0.0,0.6069,-0.0425,0.0899,1,June,4,1.1966,4,0,0,0.0,2889.946154,54.4,0.0209,68,1,4,0.002898551,0.0,0.008789401,0
0,0.0,1.8291,0.4577,0.6741,1,May,0,0.7478,1,0,0,0.0,612.0,0.0,0.0286,1,3,1,0.0,0.0,0.1,0
1,103.1402899,0.3462,0.2321,0.3778,2,Dec,1,0.0253,2,0,0,0.0,922.7083333,27.5,0.0083,20,2,6,0.0,0.0,0.00952381,1
1,18.08584615,1.8981,1.0669,0.6739,4,May,8,0.1697,2,1,0,0.0,1124.916667,249.0,0.2,31,5,5,0.0,36.33333333,0.014672365,1
0,43.99,2.6194,-0.1809,0.0754,2,May,2,0.5581,2,0,0,0.0,375.0,37.5,0.0522,12,2,3,0.0,0.0,0.039583333,1
1,0.0,-0.3801,-0.019,0.2117,2,May,3,0.2822,2,0,0,0.0,710.9083333,19.33333333,0.0153,28,3,8,0.006451613,0.0,0.012903226,0
0,0.0,-0.5994,-0.6311,-1.2224,2,Nov,2,0.0644,3,6,1,0.0,484.8452381,26.17857143,0.0424,14,10,3,0.000606061,665.5,0.043661654,0
0,0.0,0.4137,-0.1559,0.0325,1,May,4,2.4496,1,3,0,0.0,3596.933967,91.0,0.2,69,4,1,0.004761905,135.5,0.00985167,0
0,15.9468,0.756,2.4152,1.0384,1,May,1,-0.5225,1,0,0,0.0,1122.583333,18.0,0.0208,26,1,3,0.027407407,0.0,0.048148148,1
0,0.0,0.1193,0.1055,-0.0767,5,May,4,-0.7291,2,0,1,0.0,1001.166667,73.0,0.012,34,3,4,0.0,0.0,0.017959184,0
0,14.11909834,0.1441,1.1266,1.6239,4,Dec,7,0.8649,2,0,0,0.0,1400.958333,155.9,0.04,25,1,7,0.0,0.0,0.029012346,0
0,0.0,2.5291,-0.9134,-1.252,1,Mar,0,0.3058,1,0,0,0.0,850.2083333,0.0,0.025,22,2,1,0.0,0.0,0.016666667,0
0,62.07882353,1.2743,0.6263,0.9208,2,May,0,0.7665,2,0,1,0.0,783.5666667,0.0,0.0142,34,6,1,0.0,0.0,0.005882353,1
0,1.786819082,-0.8934,2.7531,2.8144,2,May,4,0.7267,2,0,0,0.0,3068.922487,51.01923077,0.0512,133,3,3,0.004890511,0.0,0.0122463,0
0,0.0,-0.6548,0.2784,0.2769,2,May,0,-0.1329,1,0,0,0.4,50.0,0.0,0.0317,5,4,2,0.16,0.0,0.18,0
1,33.788,2.0298,-0.1612,0.0745,2,May,1,0.9421,1,0,0,0.0,760.25,4.0,0.0406,19,3,1,0.0,0.0,0.011764706,1
0,0.0,1.6179,0.2892,0.0936,2,May,0,-0.0608,3,0,0,0.6,392.0,0.0,0.0332,13,13,1,0.0,0.0,0.026923077,0
0,0.0,-0.1809,-0.4125,-0.4711,2,Mar,2,0.4545,2,0,0,0.0,427.0833333,52.0,0.0155,24,1,1,0.026388889,0.0,0.059722222,0
0,0.0,1.824,-1.1615,-1.0996,2,May,1,-1.9272,3,0,0,0.4,92.5,56.0,0.0159,7,13,1,0.088888889,0.0,0.122222222,0
0,43.20756866,2.1485,1.3771,1.3016,2,Nov,3,1.0795,2,3,0,0.0,1383.375,65.5,0.0097,30,1,1,0.014141414,60.0,0.039393939,0
0,0.0,0.7082,-0.602,-0.7361,2,May,1,0.0783,3,0,0,0.0,268.0,20.0,0.0833,8,4,1,0.0,0.0,0.025925926,0
0,9.001857143,0.9079,0.5836,-0.0256,1,May,10,1.3572,1,0,0,0.4,1535.242063,259.1666667,0.0167,46,4,3,0.021938776,0.0,0.031768707,0
0,0.0,1.7729,0.0244,0.1965,5,Nov,0,0.2573,2,0,0,0.0,362.75,0.0,0.0284,8,8,3,0.025,0.0,0.075,0
1,12.63441176,2.0068,-1.9303,-1.4974,4,May,8,0.3435,2,0,0,0.0,1273.875,119.0,0.028,31,3,1,0.0,0.0,0.003921569,1
0,11.12342124,-0.2976,0.9733,0.5476,2,Mar,2,1.1296,2,0,0,0.0,1123.242857,16.0,0.0032,33,13,3,0.006060606,0.0,0.021969697,0
0,0.0,0.9761,-1.1295,-0.509,2,May,0,0.0237,2,0,0,0.8,998.9545455,0.0,0.0125,50,2,3,0.0076,0.0,0.025933333,0
0,0.0,-0.6488,-1.2109,-0.3598,2,Nov,4,-0.8968,2,0,0,0.0,145.5,64.5,0.2,17,8,4,0.0125,0.0,0.025,0
0,0.0,0.0175,-0.2588,-1.1075,2,Mar,0,-0.217,2,0,0,0.0,165.0,0.0,0.0062,7,3,2,0.042857143,0.0,0.1,0
0,0.0,0.6584,0.642,0.8691,1,Mar,0,0.2617,1,0,0,0.0,132.6333333,0.0,0.0155,17,2,1,0.011764706,0.0,0.007843137,0
0,54.21806897,1.6856,-0.5089,-1.202,2,May,1,0.2869,2,0,0,0.0,1018.0,41.0,0.0157,30,2,1,0.0,0.0,0.003448276,1
0,0.0,-1.0562,-0.6282,-0.4948,2,May,0,-0.5687,2,0,0,0.0,59.0,0.0,0.0122,2,4,7,0.0,0.0,0.1,0
0,0.0,-0.2693,-0.6598,-0.3276,2,Nov,0,0.8114,2,0,0,0.0,1091.005876,0.0,0.0147,57,2,6,0.007017544,0.0,0.027875244,0
0,0.0,2.2762,0.4862,0.0523,2,Dec,0,-0.1107,3,0,0,0.0,200.9333333,0.0,0.0014,5,6,1,0.0,0.0,0.08,0
0,20.6672459,0.4438,1.3157,0.5829,2,Nov,5,0.22,3,0,0,0.0,1465.555338,173.2632132,0.1,49,1,3,0.02384954,0.0,0.023755148,1
0,0.0,-0.2035,-1.1872,-1.3658,2,Dec,0,1.0891,3,0,0,0.0,832.0833333,0.0,0.0208,48,3,1,0.038478261,0.0,0.064782609,0
0,18.65333333,2.2029,-0.7148,-0.763,2,May,1,-0.3275,2,0,1,0.0,455.0,32.0,0.08,9,2,8,0.0,0.0,0.022222222,1
0,0.0,-1.0161,-0.6863,-0.2483,2,Dec,0,-0.5662,3,0,0,0.0,115.0,0.0,0.0667,12,1,8,0.083333333,0.0,0.1,0
0,1.84752,0.4321,0.311,0.3737,2,May,1,0.5249,2,0,0,0.0,933.3333333,7.0,0.0128,26,13,1,0.008,0.0,0.028,0
0,0.0,-1.1317,-1.4522,-1.9963,2,Dec,3,-2.4305,4,0,1,0.0,53.83333333,22.0,0.04,10,10,3,0.025,0.0,0.0375,0
0,0.0,-1.5167,2.0056,1.5679,6,Nov,0,1.0594,2,0,0,0.0,1320.189881,0.0,0.0269,63,2,1,0.0,0.0,0.000468384,0
0,0.0,2.5648,-1.1897,-0.7863,2,Nov,0,1.6822,2,0,0,0.0,2218.717208,0.0,0.0279,112,2,1,0.000223214,0.0,0.018229167,0
0,7.521155028,1.0516,-0.133,-0.0213,1,Dec,8,0.8428,1,3,0,0.0,1896.966667,822.6666667,0.0133,45,1,3,0.011764706,225.3333333,0.02745098,0
0,0.0,-0.2391,1.1086,0.7804,5,Mar,0,0.3827,2,0,1,0.0,1332.833333,0.0,0.0213,15,2,4,0.014285714,0.0,0.005714286,0
0,0.0,-0.7397,0.5283,0.151,1,May,1,0.2624,1,0,0,0.4,277.0,5.5,0.0065,7,3,1,0.044444444,0.0,0.035555556,0
0,0.0,2.7284,0.0448,0.0439,5,May,0,-0.2709,2,0,0,0.0,194.0666667,0.0,0.1,15,2,4,0.001904762,0.0,0.051238095,0
1,11.9331881,-0.6077,0.5729,1.1769,1,Dec,8,0.1621,1,0,1,0.0,1076.861905,340.9333333,0.0299,26,8,1,0.0,0.0,0.014942529,0
0,45.4316713,-1.1314,0.3586,0.0542,2,Mar,0,1.001,2,0,1,0.0,1594.283333,0.0,0.2,45,2,1,0.0,0.0,0.015227273,1
